student_id_hash,institution_type,faculty,department,level,entry_mode,age,sex,state_of_origin,residency_status,socioeconomic_band,utme_score,post_utme_score,entry_qualification,prev_semester_gpa,cumulative_cgpa,carryover_courses_count,failed_courses_prev_semester,core_courses_failed_total,course_load_units,continuous_assessment_avg,attendance_rate,library_visits_per_month,lms_logins_per_week,assignment_submission_rate,late_registration_flag,financial_clearance_delay_days,disciplinary_case_flag,counselling_visits_semester,medical_leave_flag,performance_risk
44f76eaf068e4d619d38e03364a07d6f,State,Management Sciences,Business Administration,100,UTME,18,Male,Bauchi,OffCampus,Low,232,74.7,SSCE,3.01,3.03,1,0,1,26,40.0,0.6,5,5,0.8,0,6,0,0,0,1
26fd69a405bc4b648afd4a4ac5261f37,State,Social Sciences,Sociology,300,DirectEntry,22,Female,Lagos,OffCampus,Middle,263,51.9,ND,2.36,2.65,1,2,2,25,31.0,0.62,2,6,0.7,0,0,0,0,0,1
421bc07df3364ded860964a5acba0729,Federal,Social Sciences,Sociology,200,UTME,20,Male,Borno,OffCampus,Low,252,69.5,SSCE,1.93,2.59,1,1,2,24,36.3,0.43,1,3,0.84,0,2,0,0,0,0
cf91ceb4b17a4f1487e10a22bf0a572b,Private,Engineering,Electrical Engineering,200,UTME,21,Male,Bauchi,OffCampus,Low,239,66.2,SSCE,2.84,2.69,0,0,0,28,40.0,0.59,4,6,0.75,0,3,0,0,0,0
8e5ee640cb0d4f85b6c49a4effd63302,Federal,Arts,Linguistics,300,UTME,21,Male,Benue,OffCampus,Middle,209,71.2,SSCE,3.66,3.72,0,0,0,19,40.0,0.69,3,3,0.76,1,3,0,0,0,0
5aac1ad77eea4f9d917b8c5a03573cda,Private,Arts,English,300,UTME,21,Male,Kano,OffCampus,Low,214,56.9,SSCE,3.22,3.47,0,0,1,25,39.7,0.77,4,9,0.51,0,2,0,0,0,0
f5524fe5442c47babeaf57eb429bc481,Federal,Management Sciences,Accounting,100,DirectEntry,21,Female,Lagos,OnCampus,High,260,54.1,ND,2.4,2.74,0,1,0,26,38.3,0.54,2,3,0.73,0,1,0,0,0,0
2df758f3e7bc4ba1b3715571b5d64428,Federal,Management Sciences,Banking and Finance,100,UTME,16,Female,Osun,OffCampus,Middle,267,65.8,SSCE,3.23,3.31,2,1,2,19,40.0,0.68,3,3,0.89,0,1,0,0,0,1
e6500f7ffed1424b8dff6394ff6acd5b,State,Engineering,Mechanical Engineering,100,UTME,17,Female,Bauchi,OffCampus,Low,199,59.1,SSCE,2.73,2.57,2,0,2,20,40.0,0.59,1,4,0.54,0,2,0,0,0,0
e52e6dacf14f4f59a350b622367744bf,Federal,Arts,Linguistics,100,UTME,18,Female,Lagos,OffCampus,High,194,49.7,SSCE,2.76,2.88,0,3,0,19,35.9,0.69,2,6,0.4,0,0,0,0,0,0
eda5aa093f2e48bd8293fd097cfd61df,Federal,Arts,History,300,DirectEntry,21,Male,Ondo,OffCampus,Middle,188,81.4,Alevel,2.12,2.54,0,0,1,20,34.0,0.46,4,1,0.47,0,2,0,0,0,0
6a3f1f6f6bb84caa9823769a9e62a140,Federal,Engineering,Civil Engineering,100,UTME,17,Male,Ekiti,OffCampus,Middle,249,54.1,SSCE,3.93,3.95,0,0,0,27,40.0,0.33,6,11,1.0,1,1,0,0,0,0
ad1c2ebfa85a4f9f82c0b217005da411,Federal,Management Sciences,Accounting,400,DirectEntry,21,Female,Anambra,OffCampus,Middle,187,52.1,ND,3.19,2.82,1,1,1,17,34.9,0.55,5,6,0.66,0,2,0,1,0,0
1bf597d1126e49d08e9d1bb4e5a9e04b,State,Sciences,Microbiology,100,DirectEntry,19,Female,Benue,OffCampus,High,249,59.6,ND,3.4,3.39,0,0,0,19,35.5,0.61,4,7,0.9,0,0,0,0,0,0
ffb09005356c4eae8e517be2ba2a9d03,Private,Management Sciences,Accounting,100,UTME,18,Female,Anambra,OffCampus,Low,239,74.5,SSCE,3.16,3.14,2,0,4,23,40.0,0.48,4,6,0.68,0,2,0,0,0,0
0aadac24d02644d49cf657b526bbd1b3,Private,Arts,Linguistics,400,DirectEntry,22,Male,Rivers,OffCampus,Low,201,40.3,Alevel,2.13,2.24,2,0,3,19,33.2,0.34,4,3,0.53,0,4,0,0,0,1
fa3cc18976a6418f8f84c97740f359f1,Federal,Sciences,Computer Science,200,UTME,18,Female,FCT,OnCampus,High,275,73.7,SSCE,3.17,3.48,0,0,0,25,40.0,0.58,3,7,1.0,0,1,0,0,1,0
d6714169ad734e09a10e40aa933f066c,State,Social Sciences,Psychology,200,UTME,19,Female,Katsina,OffCampus,Low,169,52.9,SSCE,2.89,3.21,0,1,0,25,39.5,0.61,2,4,0.63,1,3,0,0,0,0
369609194a7441e38d4303afaa83f449,Federal,Sciences,Biochemistry,500,UTME,21,Female,Ogun,OnCampus,Middle,278,64.6,SSCE,3.57,4.15,0,0,0,21,40.0,0.73,7,8,0.73,0,1,0,0,1,0
adfef4c2cc43421387252d1a98d26314,Federal,Arts,English,500,UTME,23,Female,FCT,OnCampus,Middle,231,55.2,SSCE,2.85,2.44,0,1,1,17,39.0,0.27,4,3,0.68,0,2,0,0,0,0
b5e53d8ac42545a4815cc37b34d9d117,Federal,Arts,History,400,UTME,21,Male,Lagos,OnCampus,Middle,147,81.9,SSCE,1.93,1.77,1,4,2,20,30.1,0.27,3,4,0.51,0,1,0,0,0,1
e143f2e574aa4f41bea7772e94e8619b,Private,Social Sciences,Economics,100,UTME,19,Male,Anambra,OffCampus,Middle,276,63.2,SSCE,3.39,3.36,1,0,1,19,40.0,0.77,5,7,0.81,0,1,0,0,0,0
2c7b60848adb49f79346f921e7aea11c,Private,Management Sciences,Business Administration,300,UTME,20,Male,Kaduna,OnCampus,High,254,54.9,SSCE,4.01,3.91,0,1,0,26,40.0,0.67,7,5,0.81,0,0,0,0,0,0
eb9632288be545f79a77cac69cd3f8aa,State,Sciences,Biochemistry,500,UTME,20,Male,Anambra,OnCampus,Low,205,59.0,SSCE,3.15,3.03,2,0,2,15,39.1,0.6,1,7,0.74,0,2,0,0,0,0
7a0849a5c00548309b975a680579d0dc,State,Sciences,Microbiology,500,UTME,22,Female,Delta,OnCampus,Middle,186,62.9,SSCE,2.94,3.2,0,1,0,19,37.5,0.46,5,3,0.6,0,0,0,0,0,0
9a5770a26a1e40abb937e04ab3d1a7f1,State,Engineering,Mechanical Engineering,100,UTME,16,Male,Edo,OffCampus,Middle,165,63.8,SSCE,1.84,1.95,1,2,3,26,39.7,0.49,1,4,0.34,0,5,0,0,0,1
c4e56bb984094cb28d63d6f98ecc593a,State,Sciences,Computer Science,200,UTME,19,Male,Niger,OffCampus,Low,305,66.4,SSCE,2.91,3.08,2,1,2,25,39.6,0.56,5,8,0.56,0,3,0,0,0,1
bb5dd4f7b1284abb9f61221ac0631196,State,Engineering,Civil Engineering,200,Transfer,18,Male,Lagos,OffCampus,High,188,62.0,HND,2.6,1.72,3,2,3,25,25.5,0.4,1,1,0.45,0,2,0,1,0,0
b48b6343c321427fbc30f0dbe2cad180,Federal,Sciences,Computer Science,100,DirectEntry,20,Female,Ogun,OffCampus,Middle,176,48.2,ND,3.05,2.69,1,2,1,20,40.0,0.39,1,4,0.68,0,2,0,0,0,0
d6496e2d314e4401bfb7b0e4533ce80a,Federal,Engineering,Civil Engineering,400,UTME,19,Female,Akwa Ibom,OnCampus,Low,229,58.6,SSCE,1.83,1.77,3,2,3,22,28.6,0.37,0,0,0.44,1,3,0,1,0,1
83c7fc9ec77d44c6a180381731e21469,Federal,Engineering,Civil Engineering,200,UTME,19,Male,Zamfara,OffCampus,High,163,68.1,SSCE,4.0,3.52,1,0,1,21,40.0,0.89,9,5,0.51,0,0,0,0,0,0
423c848361094801b114f36640143ae5,Private,Management Sciences,Accounting,200,UTME,20,Female,Akwa Ibom,OnCampus,High,186,55.3,SSCE,4.21,3.78,0,0,0,26,30.9,0.64,5,7,0.57,0,2,0,0,0,0
1f5838c6cd234781a384e694f46ed310,State,Sciences,Microbiology,100,UTME,19,Male,Oyo,OffCampus,Low,255,68.7,SSCE,2.71,3.19,0,0,0,24,39.1,0.71,1,8,0.74,0,4,0,0,0,0
5b25983b3db145fdb41f837b96a02cc3,Private,Management Sciences,Accounting,300,UTME,19,Male,Ogun,OffCampus,Middle,236,62.3,SSCE,2.19,2.27,2,4,4,22,40.0,0.5,4,7,0.7,0,3,0,1,0,1
3f561d8bf1d54745b9791ccdef9df04c,Federal,Engineering,Electrical Engineering,100,UTME,18,Male,Kwara,OffCampus,Low,206,59.8,SSCE,3.03,3.04,0,1,1,25,40.0,0.57,4,5,0.6,1,2,0,0,0,0
784029b572434f9d81c2ed5fe2159565,State,Engineering,Electrical Engineering,200,UTME,19,Female,Jigawa,OnCampus,Low,221,73.9,SSCE,4.15,3.94,0,0,0,26,40.0,0.62,5,6,0.69,0,6,0,2,0,0
8eae545ee92243c190e1840fccd3ba43,Federal,Social Sciences,Sociology,100,UTME,20,Female,Ogun,OnCampus,Low,205,44.6,SSCE,3.01,3.09,0,1,1,20,35.6,0.77,3,5,0.76,0,3,0,1,0,0
97d8c8962efc4ae0a1b56a54d24346ff,Federal,Engineering,Electrical Engineering,500,UTME,20,Female,Ogun,OffCampus,High,218,55.2,SSCE,3.72,3.75,0,0,1,17,40.0,0.72,1,10,0.76,0,0,0,2,0,0
a2f50dc3f6714c18bb2a5212af191dec,Federal,Sciences,Biochemistry,100,UTME,17,Male,Bayelsa,OffCampus,Low,193,74.3,SSCE,2.33,2.49,2,1,3,23,37.0,0.45,1,2,0.79,0,5,0,0,0,1
30e6ecc70b9c4d50bedbbe5f32a5352f,Federal,Social Sciences,Political Science,300,DirectEntry,26,Female,Ondo,OffCampus,Low,200,80.3,Alevel,2.69,2.32,2,1,6,19,37.3,0.48,3,2,0.58,0,2,0,1,0,0
b1a059dc341e49938833bd60293932c9,Private,Sciences,Computer Science,100,UTME,18,Female,Anambra,OffCampus,Middle,199,84.9,SSCE,2.35,2.86,0,0,2,22,40.0,0.72,2,4,0.54,0,0,0,0,0,1
ae189ca970f44b2dacfae7bf4699116a,Federal,Engineering,Electrical Engineering,100,UTME,16,Male,Kano,OffCampus,Middle,195,62.5,SSCE,1.66,1.81,1,2,2,19,40.0,0.14,0,4,0.71,0,2,0,0,0,0
e4be1f217d6044fbb19a4f3a9fa42d64,State,Social Sciences,Psychology,100,UTME,17,Male,Lagos,OnCampus,Low,257,66.6,SSCE,3.72,4.37,0,0,0,22,40.0,0.77,10,8,0.74,1,6,0,0,0,0
ee999ea598a34532bc10a5b7a0b17927,State,Engineering,Electrical Engineering,100,UTME,16,Male,Osun,OffCampus,Low,247,70.2,SSCE,2.78,3.14,0,1,2,20,40.0,0.68,4,4,0.57,0,7,0,0,0,0
b59684787473452d8ba982d0e8ce9e75,Federal,Management Sciences,Accounting,100,UTME,18,Female,Kaduna,OnCampus,Middle,187,74.8,SSCE,3.41,3.3,0,0,0,20,36.8,0.54,4,10,0.82,0,1,0,1,0,0
e0f650f31ef149af9c7954f8cde38f2f,State,Sciences,Physics,300,UTME,21,Male,Delta,OffCampus,Middle,178,65.1,SSCE,2.64,2.52,1,0,1,25,34.5,0.57,3,5,0.82,0,1,0,0,1,0
7f1a0bde23824057b4ce83f54d037299,Federal,Management Sciences,Accounting,300,UTME,19,Male,Kano,OffCampus,Middle,214,71.3,SSCE,2.02,2.13,2,1,3,19,26.4,0.57,2,1,0.61,0,1,0,2,0,0
3e13c2086a03475e84c970504a78b860,Private,Arts,English,100,UTME,17,Female,Delta,OffCampus,Low,295,66.6,SSCE,4.51,4.12,0,0,0,20,39.7,0.56,4,7,0.63,0,3,0,0,0,0
f3bee6bff1834fc48ef25be2613fb234,State,Management Sciences,Accounting,200,UTME,20,Female,Katsina,OffCampus,Middle,184,67.2,SSCE,2.66,2.19,5,1,8,22,30.3,0.62,3,3,0.81,0,1,0,0,0,1
e9726bf314fa440c99008621581525d9,State,Management Sciences,Banking and Finance,300,UTME,18,Female,Kaduna,OnCampus,Middle,214,52.8,SSCE,3.15,3.17,0,0,1,18,40.0,0.65,4,6,0.73,0,3,0,0,0,0
32a2d614e51347878edf0e1097f7c4bc,State,Sciences,Mathematics,200,UTME,17,Female,Ondo,OffCampus,Low,223,58.7,SSCE,3.26,3.17,1,2,2,27,34.3,0.6,6,5,0.71,0,2,0,0,0,0
d215ed3902634df2a4e689985b00e7ad,Federal,Social Sciences,Sociology,200,UTME,19,Male,Delta,OffCampus,Low,216,56.8,SSCE,2.77,2.93,1,0,1,28,39.4,0.61,2,4,0.6,0,5,0,1,0,0
171a80d21246427fbbe466691357aca3,Private,Sciences,Physics,100,DirectEntry,17,Female,Borno,OffCampus,Middle,204,50.1,ND,2.71,2.49,2,1,4,26,36.1,0.63,2,5,0.78,0,0,0,0,0,0
14352fc0417b4ddc964573c9a426a23a,Federal,Arts,Philosophy,200,UTME,19,Male,Kaduna,OffCampus,Low,260,45.5,SSCE,2.64,3.06,1,0,3,27,34.1,0.88,3,6,0.52,0,0,0,0,0,0
11c468a3881d4c8aab2fa75a6933ac80,Federal,Social Sciences,Sociology,300,UTME,18,Male,Adamawa,OffCampus,Low,236,57.8,SSCE,3.11,2.48,2,1,2,18,40.0,0.62,2,3,0.45,0,3,0,0,0,0
a1ca2dfc31814e058e67f1ae23c41afa,Federal,Sciences,Microbiology,500,DirectEntry,25,Female,Delta,OnCampus,High,250,59.4,HND,4.13,3.73,0,0,0,18,37.1,0.77,3,5,1.0,0,2,0,0,0,0
55ea3e6a514a48fb87e35938123c5a00,State,Management Sciences,Banking and Finance,500,UTME,22,Male,Enugu,OffCampus,Middle,241,63.1,SSCE,3.02,3.44,0,0,0,14,40.0,0.67,5,6,0.58,1,1,0,0,0,0
b8759e0c2c444b7183aedad3751e418f,State,Sciences,Physics,500,UTME,23,Male,Kano,OffCampus,Middle,251,67.6,SSCE,2.9,3.18,0,0,1,16,28.7,0.85,2,2,0.82,0,1,0,1,0,0
1def0ee7bb46409d8a2ae918a5d5a740,State,Social Sciences,Economics,200,UTME,19,Female,Ebonyi,OnCampus,Low,275,63.9,SSCE,3.06,2.91,1,1,1,24,38.7,0.42,6,10,0.85,0,3,0,1,0,0
befb8b9eb0ad4241819f4e1559df71a8,State,Arts,History,100,UTME,18,Male,Kebbi,OffCampus,Middle,267,59.4,SSCE,4.32,4.44,0,0,0,25,40.0,0.54,1,11,0.82,0,0,0,0,0,0
e4a88d48f44f4d7dbcad268b2be0f5d1,Federal,Sciences,Mathematics,200,UTME,17,Male,Plateau,OffCampus,Middle,301,52.8,SSCE,2.94,2.75,0,2,0,22,34.9,0.59,3,6,0.52,0,1,0,1,0,0
e6aa54fe01184143bb4b718d7097c0c6,Private,Social Sciences,Political Science,200,DirectEntry,21,Female,Katsina,OnCampus,High,263,70.8,ND,2.37,2.5,1,2,2,22,40.0,0.63,0,4,0.71,0,2,0,0,0,0
3b55a0494935438b8f4c1423b2477380,Federal,Arts,English,100,Transfer,19,Female,Edo,OnCampus,Middle,197,61.0,ND,3.37,2.84,1,0,1,26,37.1,0.28,5,7,0.85,0,1,0,0,0,0
48de513d7a054d519a523da587ad91df,State,Sciences,Mathematics,100,UTME,18,Female,Akwa Ibom,OffCampus,Middle,250,57.7,SSCE,3.04,3.04,0,1,1,21,34.2,0.6,5,5,0.72,0,3,0,0,0,0
09a2194de86b41e7b0fc06520077a2d1,Federal,Social Sciences,Sociology,200,UTME,20,Male,Bayelsa,OffCampus,Low,245,60.1,SSCE,4.51,3.66,0,0,0,24,40.0,0.64,4,4,0.62,0,0,0,0,0,0
25aaae0eddce42a69adb9c0dfbcbed9f,Private,Sciences,Microbiology,200,UTME,18,Female,Kebbi,OnCampus,Middle,287,54.7,SSCE,3.95,3.74,0,0,0,22,40.0,0.76,5,5,0.77,0,3,0,0,0,0
1d9dd18146154d63ae3003f4ec3b7b2f,Federal,Social Sciences,Political Science,100,UTME,20,Female,Lagos,OnCampus,High,186,56.7,SSCE,2.47,2.94,1,0,3,26,40.0,0.65,3,8,0.47,0,2,0,0,0,0
efd6c30c95c0443080740cf4d0310809,Federal,Sciences,Computer Science,400,UTME,23,Male,Adamawa,OnCampus,Middle,240,56.4,SSCE,4.13,3.4,0,0,0,20,37.4,0.42,3,4,0.56,0,2,0,1,0,0
bc3bfcf27ca84b3e9760102a46507d4b,State,Management Sciences,Business Administration,200,UTME,20,Male,Borno,OnCampus,Middle,196,59.1,SSCE,3.52,3.14,2,0,3,20,36.1,0.48,4,4,0.64,0,0,0,0,0,0
189f86e6140a4d65ad58fcb50bb8b4ab,Federal,Management Sciences,Business Administration,400,UTME,20,Male,Ekiti,OffCampus,High,238,68.6,SSCE,4.5,4.37,0,0,0,17,40.0,0.64,5,13,0.8,0,0,0,0,0,0
20c495cf8e2d4506a60b6623b2558d00,Federal,Sciences,Mathematics,200,UTME,16,Female,Ekiti,OnCampus,High,212,66.1,SSCE,3.44,3.21,0,1,1,28,40.0,0.71,6,6,0.52,0,1,0,0,0,0
8bd411f143e44fdc8551d6171ab287d1,State,Engineering,Electrical Engineering,300,UTME,21,Male,Taraba,OnCampus,Low,237,77.5,SSCE,2.21,2.63,3,0,5,26,36.5,0.61,3,7,0.67,1,4,0,2,0,0
7a2b8de4098148b788bc8f8b271c20c0,Federal,Social Sciences,Economics,100,UTME,18,Female,Cross River,OnCampus,Low,171,74.1,SSCE,2.12,2.75,1,3,1,25,32.7,0.5,1,6,0.72,1,0,0,2,0,1
70d80bdbc8d14a59b7100295f99d360b,Private,Arts,History,300,UTME,19,Female,Akwa Ibom,OffCampus,Middle,248,81.6,SSCE,1.72,1.73,1,0,3,18,33.3,0.49,0,1,0.52,1,2,0,1,0,0
2b1d09961e2d4d5ea97f728b10c18998,Federal,Engineering,Chemical Engineering,100,DirectEntry,21,Male,Enugu,OffCampus,High,227,67.6,ND,3.61,3.13,0,0,0,25,40.0,0.49,5,7,0.37,1,3,0,0,0,0
a5f8e2aa4a214c318223b8f7d12f62d6,State,Sciences,Microbiology,100,UTME,17,Female,Bayelsa,OffCampus,Middle,225,67.4,SSCE,3.78,3.64,0,0,1,24,40.0,0.91,1,4,0.74,1,1,0,1,0,0
0ef7eb531c22445f94687c08f4e01fa1,State,Sciences,Biochemistry,300,UTME,19,Male,Bauchi,OffCampus,Low,288,57.1,SSCE,4.23,3.63,0,0,0,26,40.0,0.73,3,2,0.98,1,2,0,0,0,0
69a2bcaea7894e41bfc878700c9b8f6f,State,Management Sciences,Banking and Finance,200,UTME,20,Male,Imo,OffCampus,Middle,207,70.3,SSCE,3.56,3.1,1,0,1,24,40.0,0.7,4,3,0.74,0,0,0,0,0,0
cd34dd8740f444c691ab2d34034b2e09,State,Engineering,Mechanical Engineering,100,UTME,17,Female,Edo,OffCampus,Low,232,55.4,SSCE,3.35,3.34,1,1,2,23,40.0,0.8,5,4,0.7,1,3,0,0,0,0
2d3aa69094254940aeeae80f3b658a4d,State,Management Sciences,Accounting,400,Transfer,22,Male,Anambra,OffCampus,Low,224,47.3,ND,3.95,3.54,0,1,0,21,37.7,0.78,2,4,0.66,0,4,0,1,0,0
c42ac1ca42f849dc86ff8dd77e7d7199,Private,Social Sciences,Psychology,100,DirectEntry,21,Female,Kwara,OffCampus,Low,227,77.3,ND,4.27,3.74,0,0,0,20,40.0,0.68,1,3,0.81,1,6,0,0,0,0
802ea86ca11945728f014aabb0dcb5ea,Federal,Management Sciences,Business Administration,300,UTME,20,Female,Kano,OnCampus,Low,298,49.5,SSCE,3.57,3.6,0,1,0,24,40.0,0.64,7,3,0.75,0,3,0,0,0,0
19542e5472df4207ab8a373d8c144233,Federal,Sciences,Computer Science,300,UTME,22,Male,Anambra,OffCampus,Middle,222,66.4,SSCE,2.78,2.85,2,0,3,22,33.0,0.74,2,4,0.75,0,0,0,0,0,1
632fb16c8309492fa54f2d8851331140,State,Sciences,Microbiology,200,UTME,20,Male,Plateau,OffCampus,Low,200,53.2,SSCE,1.58,1.53,2,1,4,21,25.1,0.46,1,2,0.38,0,3,0,0,0,1
c091906b989b42a09ab99723e4c2a4de,State,Management Sciences,Banking and Finance,200,UTME,19,Male,Edo,OffCampus,Low,285,73.3,SSCE,2.98,3.82,0,0,0,27,40.0,0.59,4,11,0.76,0,7,0,1,0,0
7e64a4a02b134aa8959a6828cf7b2fa1,Federal,Management Sciences,Business Administration,100,UTME,16,Female,Yobe,OnCampus,Middle,209,74.6,SSCE,3.33,3.23,0,0,2,21,38.4,0.86,3,4,0.62,0,1,0,0,0,0
6583b0608b3b4400ad0c2ebd4f040593,Federal,Engineering,Mechanical Engineering,400,UTME,20,Female,Sokoto,OffCampus,Low,164,67.3,SSCE,2.93,2.68,0,4,4,23,40.0,0.46,1,3,0.69,0,1,0,0,0,1
57c24afe5c5a444f8d71540e9261726c,Private,Engineering,Mechanical Engineering,200,UTME,20,Male,Jigawa,OffCampus,Middle,194,74.5,SSCE,2.54,2.49,1,2,2,22,35.4,0.34,2,5,0.35,0,1,0,0,0,0
31924837284643ee82072439999cb806,State,Engineering,Mechanical Engineering,100,UTME,16,Female,Cross River,OnCampus,Low,176,62.1,SSCE,3.32,3.2,0,0,0,23,40.0,0.74,3,1,0.63,0,2,0,0,0,0
4dc04818035341f98b8f4cd92299191c,Private,Engineering,Chemical Engineering,200,UTME,19,Female,Oyo,OnCampus,Low,157,84.3,SSCE,2.4,2.42,0,3,1,23,31.9,0.45,3,6,0.69,0,1,0,0,0,0
09967e48ed79484e96d80f5c85f0ea71,State,Sciences,Computer Science,400,UTME,21,Female,FCT,OnCampus,Middle,207,69.5,SSCE,2.22,2.92,1,0,1,22,39.4,0.64,2,9,0.76,0,0,0,0,0,0
b084ceb5b271469ba50eb11f2d9a6d05,State,Management Sciences,Business Administration,400,UTME,23,Male,Benue,OffCampus,Low,218,53.0,SSCE,3.45,2.87,3,2,5,17,40.0,0.81,2,9,0.65,0,4,0,0,0,1
46720e7811444cc68afdeb235cb40f09,Federal,Sciences,Microbiology,500,UTME,21,Male,Kebbi,OffCampus,Low,261,62.7,SSCE,3.26,3.39,0,1,0,16,40.0,0.47,4,6,0.4,0,5,0,0,0,1
920ad524a47a46a5a71e17b7ddf7c382,Private,Arts,English,300,UTME,19,Male,Kano,OffCampus,Low,242,60.5,SSCE,2.18,2.4,5,0,8,19,33.4,0.54,3,1,0.7,0,4,0,0,0,0
790186aad3b84deb876c7519d27c456c,Federal,Sciences,Physics,300,UTME,20,Male,Oyo,OffCampus,Low,240,59.5,SSCE,3.81,3.33,0,1,0,20,37.2,0.81,2,5,0.92,0,7,0,0,0,0
5d387ae3f39f442fa91e5647efd913f3,State,Sciences,Computer Science,300,UTME,20,Male,Niger,OffCampus,Low,189,45.4,SSCE,2.68,2.34,4,1,5,22,35.9,0.62,4,6,0.49,0,3,0,1,0,1
be5cb1572b6149409926a8938caca0fe,Federal,Social Sciences,Political Science,400,UTME,21,Male,Plateau,OffCampus,Low,251,65.9,SSCE,2.81,2.71,4,0,4,21,40.0,0.55,3,6,0.58,1,1,0,1,0,0
1fa8f437b2624d79a5112a5e60165ea6,State,Engineering,Electrical Engineering,300,DirectEntry,23,Male,Niger,OnCampus,Low,269,48.1,ND,3.95,3.68,1,1,1,25,36.6,0.95,6,2,0.84,0,5,0,0,0,0
795c339e3a3c43e982da29bec1cee7a4,State,Social Sciences,Economics,200,DirectEntry,20,Male,Lagos,OnCampus,Low,234,36.7,HND,2.04,2.44,0,2,1,23,36.4,0.53,2,1,0.73,1,2,0,0,0,0
790b25d5d5de4c189bcc5444912b68ff,State,Sciences,Mathematics,300,UTME,20,Male,Kano,OffCampus,High,235,58.6,SSCE,3.65,3.68,0,0,0,21,34.7,0.72,4,4,0.88,0,0,0,1,0,0
3343be67c7bd4c46859c8de0b543bac7,Private,Management Sciences,Accounting,300,UTME,21,Female,Zamfara,OnCampus,Low,176,54.4,SSCE,3.17,2.72,2,0,2,19,36.1,0.77,2,1,0.78,0,1,0,0,0,0
941024be18ff442bbf6cc8ea4ebeca0a,Federal,Arts,History,100,UTME,17,Female,Taraba,OnCampus,Low,257,53.4,SSCE,1.97,2.21,3,3,4,19,36.7,0.64,3,5,0.38,0,5,0,0,0,0
d84290891ddc49bf99941f79f162a1c2,State,Management Sciences,Banking and Finance,200,UTME,20,Male,Oyo,OffCampus,Middle,282,31.0,SSCE,3.76,4.11,0,0,0,26,38.0,0.87,5,5,0.7,0,0,0,1,0,0
ea70533492f448558c5fda84e3a813fd,Federal,Sciences,Mathematics,200,UTME,19,Male,Ondo,OffCampus,Low,231,53.5,SSCE,3.18,3.15,0,1,2,25,38.5,0.51,3,6,0.77,0,2,0,1,0,0
59ba749b21f64b1c96799adc4de407aa,Federal,Engineering,Civil Engineering,400,UTME,22,Male,Kogi,OnCampus,Middle,199,60.3,SSCE,3.15,3.11,1,1,3,20,40.0,0.76,2,3,0.66,0,0,0,0,0,0
48e5f38bc30642589146ec18fe284984,Federal,Engineering,Electrical Engineering,200,UTME,19,Female,Delta,OffCampus,Low,214,55.7,SSCE,3.66,3.43,1,0,1,23,40.0,0.66,5,6,0.75,1,4,0,0,0,0
df29e819cdcc445fb69304f2c5f03a69,Federal,Social Sciences,Sociology,400,UTME,21,Female,Plateau,OffCampus,Middle,205,65.9,SSCE,3.27,3.75,2,0,2,20,40.0,0.59,2,5,0.71,0,0,0,0,0,0
d0870dccb57c4ecdbd942a9d38899ae7,Federal,Engineering,Chemical Engineering,200,UTME,18,Male,Abia,OffCampus,High,207,75.9,SSCE,2.26,3.15,0,0,0,27,35.5,0.64,6,2,0.62,1,3,0,0,0,0
e5ec9f7738ba4a2491fb39186e9e7611,State,Sciences,Mathematics,400,UTME,20,Female,Cross River,OffCampus,Low,243,67.2,SSCE,3.7,3.38,0,0,0,17,40.0,0.66,3,3,0.67,0,3,0,0,0,0
0bcbaeabe02b4b9794f4dd79ba10ad36,State,Engineering,Mechanical Engineering,100,UTME,20,Female,Gombe,OnCampus,Low,230,72.3,SSCE,2.79,3.17,0,0,1,23,37.7,0.84,3,4,0.52,0,2,0,0,0,0
b23e70542b8f42e5b311024e0e2fe744,State,Sciences,Computer Science,400,UTME,22,Female,Kogi,OnCampus,Middle,255,73.1,SSCE,2.81,3.02,0,0,0,18,40.0,0.65,3,7,0.57,0,0,0,0,1,0
d129eaa983c941c0b887b14e024269ae,Federal,Engineering,Chemical Engineering,300,UTME,19,Male,Kebbi,OnCampus,High,233,51.8,SSCE,1.55,2.31,3,1,4,18,23.2,0.44,3,1,0.59,0,0,0,0,0,0
19face4aa75945ce85c6b3d42182bec8,Federal,Sciences,Computer Science,200,UTME,19,Male,Benue,OffCampus,Middle,190,66.4,SSCE,3.32,2.96,1,1,2,26,38.2,0.47,1,2,0.65,1,1,0,0,0,0
40f705fca7d14ddd81573e409b3e2a03,Federal,Sciences,Computer Science,200,UTME,16,Female,Anambra,OffCampus,Middle,202,72.0,SSCE,3.79,3.67,3,0,3,26,40.0,0.66,6,12,0.8,0,1,0,0,0,0
9d8857990f6e4bb59758c16e24ed839d,State,Social Sciences,Sociology,200,UTME,18,Male,Cross River,OffCampus,Low,200,57.6,SSCE,3.23,3.12,0,0,0,27,40.0,0.45,1,6,0.64,0,1,0,1,0,0
20f959cb97f840d3b0fc14624dd468bb,Private,Engineering,Mechanical Engineering,200,UTME,20,Female,Enugu,OffCampus,Middle,213,54.1,SSCE,2.5,2.39,2,0,3,20,36.8,0.45,2,6,0.84,0,0,0,1,0,0
993be5642f3d470e969578d7cebc7669,Federal,Engineering,Civil Engineering,400,DirectEntry,23,Female,Abia,OnCampus,Low,283,67.3,Alevel,3.15,3.87,0,0,0,17,40.0,0.66,1,11,0.92,0,3,0,0,0,0
